ID	Age	Gender	Nationality	Handedness	computerType	userAgent	ipAddress	colorDepth	completionCode	initialTimeStamp	finalTimeStamp	ishiharaScore	amountPaid
677	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.217.229.246	24	1282238721	2014-08-06 12:59:14	0000-00-00 00:00:00	8/8	39
678	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.217.229.246	24	1215497167	2014-08-06 13:16:16	0000-00-00 00:00:00	NULL	0
679	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.217.229.246	24	1239651847	2014-08-06 13:19:18	0000-00-00 00:00:00	8/8	37
680	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.193.228.190	24	1155560175	2014-08-06 16:37:50	0000-00-00 00:00:00	NULL	NULL
681	21	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	24.4.106.43	24	1030902192	2014-08-06 17:12:59	0000-00-00 00:00:00	8/8	10
682	27	Male	United States	Ambidextrous	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	68.125.46.3	24	1261972437	2014-08-06 17:48:32	0000-00-00 00:00:00	8/8	10
683	35	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	96.254.148.136	24	1151491432	2014-08-06 17:49:18	0000-00-00 00:00:00	8/8	39
684	45	Male	United States	Left-handed	Laptop	Mozilla/5.0 (iPad; U; CPU OS 4_3_3 like Mac OS X; en-us) AppleWebKit/534.46.0 (KHTML, like Gecko) CriOS/21.0.1180.82 Mobile/8J2 Safari/7534.48.3	50.165.38.158	32	1120940163	2014-08-06 18:01:43	0000-00-00 00:00:00	NULL	NULL
685	37	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.99.19.32	24	1173328784	2014-08-06 18:48:29	2014-08-06 20:20:38	8/8	278
686	38	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0	14.96.113.132	24	1057562485	2014-08-06 19:08:07	2014-08-06 20:35:18	8/8	278
687	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.43.105	24	1283317086	2014-08-06 20:39:22	2014-08-06 21:48:02	8/8	280
688	22	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	162.232.189.61	24	1186589327	2014-08-06 20:45:08	0000-00-00 00:00:00	8/8	47
689	24	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.196.171.225	24	1051332146	2014-08-06 20:49:17	0000-00-00 00:00:00	NULL	NULL
690	24	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.196.171.225	24	1155542177	2014-08-06 20:50:11	2014-08-06 22:50:06	7/8	234
691	29	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	66.215.121.109	24	1206865135	2014-08-06 20:53:04	0000-00-00 00:00:00	8/8	29
692	19	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.74.9 (KHTML, like Gecko) Version/7.0.2 Safari/537.74.9	72.95.55.157	24	1279960761	2014-08-06 21:27:44	2014-08-06 22:46:37	8/8	253
693	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	182.237.190.199	24	1352420058	2014-08-06 22:00:12	0000-00-00 00:00:00	NULL	NULL
694	20	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	49.238.51.123	24	1056780534	2014-08-06 22:01:59	2014-08-07 00:02:45	8/8	258
695	29	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.99.140.134	24	1227305073	2014-08-06 22:07:47	2014-08-06 23:27:14	8/8	275
696	70	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	182.237.190.199	24	1305264573	2014-08-06 22:19:30	0000-00-00 00:00:00	4/8	5
697	22	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36	69.254.79.230	32	1206363345	2014-08-06 22:28:47	0000-00-00 00:00:00	8/8	55
698	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.184.91	24	1222320919	2014-08-06 22:54:37	0000-00-00 00:00:00	8/8	10
699	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.184.91	24	1124338406	2014-08-06 22:57:30	0000-00-00 00:00:00	NULL	0
700	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.184.91	24	1303248847	2014-08-06 22:58:47	2014-08-07 01:29:12	8/8	254
701	19	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.24.12.23	24	1167057945	2014-08-06 23:07:37	2014-08-06 23:11:49	5/8	6
702	33	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.161.41.108	24	1305898654	2014-08-06 23:13:16	2014-08-07 00:53:03	8/8	241
703	26	Male	United States	Left-handed	Laptop	Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	184.4.21.236	24	1033588576	2014-08-06 23:25:24	2014-08-06 23:27:29	0/8	0
704	47	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.96.174	24	1337741305	2014-08-06 23:25:25	0000-00-00 00:00:00	8/8	68
705	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.96.43.105	24	1218914822	2014-08-06 23:30:13	2014-08-07 00:48:10	8/8	280
706	34	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.141.135	24	1193806172	2014-08-06 23:51:28	2014-08-07 01:52:52	8/8	256
707	21	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.87.38.81	24	1385578412	2014-08-06 23:54:46	0000-00-00 00:00:00	NULL	0
708	21	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	98.87.38.81	24	1163104248	2014-08-06 23:58:33	2014-08-06 23:59:58	3/8	4
709	49	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	116.202.236.72	24	1286004380	2014-08-07 00:01:53	2014-08-07 00:30:56	8/8	36
710	32	Male	India	Ambidextrous	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.209.144.80	24	1081819345	2014-08-07 00:15:01	2014-08-07 02:14:05	8/8	268
711	49	Female	Puerto Rico	Right-handed	LCD Desktop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3) AppleWebKit/534.53.11 (KHTML, like Gecko) Version/5.1.3 Safari/534.53.10	24.91.13.96	24	1070495192	2014-08-07 00:21:04	2014-08-07 00:23:11	2/8	3
712	18	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4	108.240.242.210	24	1257822708	2014-08-07 00:28:46	0000-00-00 00:00:00	8/8	10
713	24	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.4 (KHTML, like Gecko) Chrome/22.0.1229.79 Safari/537.4	180.215.71.242	32	1169490090	2014-08-07 00:28:58	0000-00-00 00:00:00	7/8	9
714	18	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4	108.240.242.210	24	1133632278	2014-08-07 00:35:02	2014-08-07 01:54:48	8/8	262
715	33	Male	Russian Federation	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.22 (KHTML, like Gecko) Chrome/25.0.1364.172 Safari/537.22	80.245.249.252	32	1273754819	2014-08-07 00:44:52	2014-08-07 00:55:10	8/8	71
716	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	219.64.76.9	24	1229791207	2014-08-07 00:49:45	2014-08-07 02:56:06	8/8	259
717	21	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	75.143.157.152	24	1190695048	2014-08-07 00:55:02	0000-00-00 00:00:00	8/8	10
718	48	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.96.174	24	1093316970	2014-08-07 01:25:35	2014-08-07 02:44:18	8/8	268
719	37	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.99.183.147	24	1326905704	2014-08-07 01:29:35	2014-08-07 03:06:49	8/8	281
720	42	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.164.184.91	24	1295093972	2014-08-07 01:32:32	0000-00-00 00:00:00	NULL	0
721	35	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.229.128	24	1365799372	2014-08-07 01:36:16	0000-00-00 00:00:00	8/8	10
722	26	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.221.177.151	24	1213529395	2014-08-07 01:40:54	0000-00-00 00:00:00	8/8	10
723	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.221.210.202	24	1112896240	2014-08-07 01:42:58	2014-08-07 01:45:07	6/8	8
724	32	Female	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.221.210.202	24	1094750054	2014-08-07 01:45:54	2014-08-07 03:01:05	8/8	280
725	23	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	76.120.27.112	24	1333071204	2014-08-07 01:52:12	0000-00-00 00:00:00	8/8	29
726	34	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.156.182	24	1060075080	2014-08-07 01:55:02	2014-08-07 01:57:02	4/8	5
727	34	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	116.203.156.182	24	1219111433	2014-08-07 01:57:50	2014-08-07 04:18:25	8/8	262
728	23	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	76.120.27.112	24	1153812304	2014-08-07 02:09:52	0000-00-00 00:00:00	7/8	51
729	29	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	72.12.117.61	24	1116153254	2014-08-07 02:10:30	2014-08-07 03:24:16	8/8	281
730	24	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	125.17.245.82	24	1352058213	2014-08-07 02:41:14	2014-08-07 02:44:45	5/8	6
731	21	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2114.2 Safari/537.36	27.107.41.79	24	1097934048	2014-08-07 02:46:00	2014-08-07 04:29:06	8/8	254
732	24	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	125.17.245.82	24	1276524093	2014-08-07 02:46:53	0000-00-00 00:00:00	8/8	120
733	37	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	24.196.39.41	24	1283453928	2014-08-07 02:55:04	2014-08-07 02:58:57	6/8	8
734	46	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	122.174.96.139	24	1043716685	2014-08-07 02:56:16	2014-08-07 04:01:12	8/8	271
735	39	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0	14.96.101.92	24	1384870184	2014-08-07 03:22:01	2014-08-07 04:41:28	8/8	274
736	32	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	103.245.70.106	24	1271843105	2014-08-07 04:47:16	0000-00-00 00:00:00	8/8	154
737	23	Male	United States	Right-handed	Laptop	Mozilla/5.0 (X11; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0	174.236.6.125	24	1267316578	2014-08-07 04:54:14	0000-00-00 00:00:00	8/8	209
738	37	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2; rv:31.0) Gecko/20100101 Firefox/31.0	122.163.241.194	24	1409960258	2014-08-07 05:54:24	2014-08-07 06:43:20	8/8	89
739	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.213.88.95	24	1299626999	2014-08-07 06:37:27	2014-08-07 06:40:41	6/8	8
740	38	Female	United States	Left-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	96.253.21.194	24	1305498724	2014-08-07 08:03:28	2014-08-07 10:17:18	8/8	284
741	58	Male	United States	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36	24.58.255.108	24	1170934461	2014-08-07 08:47:14	0000-00-00 00:00:00	NULL	0
742	45	Female	China	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	14.99.228.33	24	1177755903	2014-08-07 09:00:04	0000-00-00 00:00:00	NULL	0
743	52	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.0; rv:23.0) Gecko/20100101 Firefox/23.0	99.12.196.156	24	1051322468	2014-08-07 09:01:35	0000-00-00 00:00:00	NULL	0
744	62	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	99.68.246.192	24	1272167428	2014-08-07 09:07:37	0000-00-00 00:00:00	8/8	29
745	52	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.0; rv:23.0) Gecko/20100101 Firefox/23.0	99.12.196.156	24	1026383270	2014-08-07 09:09:33	2014-08-07 09:12:42	0/8	0
746	52	Female	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.0; rv:23.0) Gecko/20100101 Firefox/23.0	99.12.196.156	24	1136892042	2014-08-07 09:13:41	2014-08-07 09:51:10	8/8	69
747	29	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10.8; rv:16.0) Gecko/20100101 Firefox/16.0	69.171.163.2	24	1022811392	2014-08-07 09:13:41	2014-08-07 11:01:29	7/8	265
748	37	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	152.3.43.166	24	1373359945	2014-08-07 09:26:13	0000-00-00 00:00:00	8/8	10
749	35	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.196.128.30	24	1340414743	2014-08-07 09:29:23	0000-00-00 00:00:00	8/8	10
750	23	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	106.208.40.150	24	1391996638	2014-08-07 09:35:19	2014-08-07 12:22:51	8/8	263
751	19	Female	Algeria	Ambidextrous	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; rv:30.0) Gecko/20100101 Firefox/30.0	106.208.40.150	24	1219343238	2014-08-07 09:43:43	0000-00-00 00:00:00	7/8	46
752	37	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:28.0) Gecko/20100101 Firefox/28.0	50.142.82.79	24	1275356242	2014-08-07 10:09:11	2014-08-07 11:28:37	7/8	261
753	24	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	27.49.41.223	24	1368437576	2014-08-07 10:20:11	0000-00-00 00:00:00	7/8	46
754	25	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36	117.248.11.234	24	1092123781	2014-08-07 10:22:35	2014-08-07 10:24:42	4/8	5
755	24	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; rv:11.0) like Gecko	27.49.41.223	24	1251339975	2014-08-07 10:41:08	2014-08-07 12:33:16	8/8	262
756	21	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	148.168.96.23	24	1299928346	2014-08-07 11:10:47	0000-00-00 00:00:00	8/8	56
757	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.237.152.208	24	1078991322	2014-08-07 11:12:40	2014-08-07 11:17:24	3/8	4
758	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.237.152.208	24	1375091796	2014-08-07 11:21:17	0000-00-00 00:00:00	8/8	10
759	34	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0	117.193.213.171	24	1068139447	2014-08-07 11:32:51	2014-08-07 13:46:37	8/8	261
760	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.237.152.208	24	1017453991	2014-08-07 11:38:44	0000-00-00 00:00:00	8/8	29
761	29	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.237.152.208	24	1264915072	2014-08-07 11:51:59	0000-00-00 00:00:00	8/8	78
762	44	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko	90.61.103.122	24	1214675167	2014-08-07 11:57:04	2014-08-07 13:57:16	NULL	261
763	40	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.231.141.217	24	1257469058	2014-08-07 11:57:11	2014-08-07 12:03:19	5/8	6
764	58	Female	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.117 Safari/537.36	122.161.26.42	24	1106014384	2014-08-07 12:10:11	0000-00-00 00:00:00	8/8	10
765	31	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	97.75.254.196	24	1262863736	2014-08-07 12:33:21	2014-08-07 14:08:43	8/8	273
766	25	Male	India	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 6.1; rv:18.0) Gecko/20100101 Firefox/18.0	117.228.147.12	24	1273023051	2014-08-07 12:35:34	0000-00-00 00:00:00	NULL	0
767	25	Male	India	Right-handed	CRT Desktop	Mozilla/5.0 (Windows NT 6.1; rv:18.0) Gecko/20100101 Firefox/18.0	117.235.241.124	24	1158492948	2014-08-07 12:42:37	2014-08-07 12:46:34	0/8	0
768	22	Female	Algeria	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.114.22.96	24	1229937804	2014-08-10 13:37:58	0000-00-00 00:00:00	NULL	0
769	22	Male	American Samoa	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.114.22.96	24	1310112124	2014-08-10 13:49:47	2014-08-10 13:50:17	5/8	6
770	54	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	71.30.165.199	24	1245230315	2014-08-10 13:54:18	2014-08-10 13:57:04	0/8	0
771	54	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	71.30.165.199	24	1171921524	2014-08-10 13:59:31	2014-08-10 14:42:39	8/8	91
772	25	Male	India	Right-handed	Laptop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.201.252.212	24	1322323485	2014-08-10 14:04:12	0000-00-00 00:00:00	8/8	39
773	19	Female	Afghanistan	Left-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.114.22.96	24	1332595854	2014-08-10 14:51:59	0000-00-00 00:00:00	NULL	0
774	19	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	2.217.57.109	24	1014824930	2014-08-10 14:52:23	0000-00-00 00:00:00	8/8	10
775	22	Male	United States	Left-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	68.50.249.235	24	1285973747	2014-08-10 14:53:00	0000-00-00 00:00:00	7/8	47
776	38	Female	United States	Right-handed	Laptop	Mozilla/5.0 (Windows NT 6.2; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0	75.88.40.57	24	1334100161	2014-08-10 15:01:43	2014-08-10 15:35:45	8/8	78
777	41	Male	United States	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	98.214.91.202	24	1366980098	2014-08-10 18:26:25	0000-00-00 00:00:00	8/8	29
778	34	Male	United States	Right-handed	Laptop	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	108.90.228.117	24	1307169045	2014-08-10 19:06:00	0000-00-00 00:00:00	NULL	NULL
779	67	Male	India	Right-handed	LCD Desktop	Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36	117.197.234.168	24	1321135366	2014-08-10 19:22:46	0000-00-00 00:00:00	8/8	10
780	53	Female	United States	Right-handed	Laptop	Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)	50.106.44.74	24	1084858579	2014-08-10 20:33:45	0000-00-00 00:00:00	7/8	9
